Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"6018729000";"1586100";"3297";"31214.0";""
"6019634000";"1586100";"3297";"31218.5";""
"6020469000";"1586100";"3297";"31223.1";""
"6021303000";"1586100";"3297";"31227.6";""
"6022137000";"1586100";"3296";"31232.1";""
"6023221000";"1535400";"3296";"31237.1";""
"6024120000";"1535400";"3296";"31242.0";""
"6024954000";"1535400";"3296";"31246.5";""
"6025788000";"1535400";"3296";"31251.0";""
"6026622000";"1535400";"3296";"31255.6";""
"6027705000";"1535400";"3296";"31260.5";""
"6028605000";"1535400";"3296";"31265.0";""
"6029444000";"1535400";"3296";"31269.9";""
"6030278000";"1535400";"3297";"31274.4";""
"6031112000";"1535400";"3297";"31279.0";""
"6032196000";"1535400";"3297";"31283.9";""
"6033095000";"1576000";"3297";"31288.4";""
"6033929000";"1576000";"3297";"31292.9";""
"6034763000";"1576000";"3297";"31297.5";""
"6035598000";"1576000";"3297";"31302.0";""
"6036673000";"1576000";"3297";"31306.9";""
"6037581000";"1576000";"3297";"31311.4";""
"6038416000";"1576000";"3297";"31316.0";""
"6039255000";"1576000";"3296";"31320.5";""
"6040089000";"1576000";"3296";"31325.0";""
"6041172000";"1576000";"3296";"31329.9";""
"6042071000";"1576000";"3296";"31334.5";""
"6042906000";"1562800";"3296";"31339.0";""
"6043741000";"1562800";"3296";"31343.5";""
"6044575000";"1562800";"3296";"31348.5";""
"6045659000";"1562800";"3297";"31353.4";""
"6046559000";"1562800";"3297";"31357.9";""
"6047392000";"1562800";"3297";"31362.4";""
"6048226000";"1562800";"3297";"31367.0";""
"6049065000";"1562800";"3297";"31371.5";""
"6050149000";"1562800";"3297";"31376.8";""
"6051049000";"1562800";"3297";"31381.3";""
"6051887000";"1562800";"3297";"31385.8";""
"6052721000";"1585700";"3297";"31390.4";""
"6053554000";"1585700";"3297";"31394.9";""
"6054638000";"1585700";"3297";"31399.8";""
"6055537000";"1585700";"3297";"31404.7";""
"6056371000";"1585700";"3297";"31408.9";""
"6057206000";"1585700";"3297";"31413.4";""
"6058039000";"1585700";"3297";"31417.9";""
"6059128000";"1585700";"3297";"31422.8";""
"6060027000";"1585700";"3297";"31427.7";""
"6060860000";"1585700";"3297";"31432.3";""
"6061694000";"1585700";"3297";"31436.8";""
"6062528000";"1575200";"3297";"31441.3";""
"6063611000";"1575200";"3297";"31446.2";""
"6064511000";"1575200";"3297";"31450.8";""
"6065344000";"1575200";"3297";"31455.3";""
"6066179000";"1575200";"3297";"31459.8";""
"6067013000";"1575200";"3297";"31464.4";""
"6068096000";"1575200";"3298";"31469.3";""
"6069001000";"1575200";"3298";"31474.2";""
"6069836000";"1575200";"3298";"31478.7";""
"6070670000";"1575200";"3297";"31483.3";""
"6071504000";"1575200";"3297";"31487.8";""
"6072587000";"1546900";"3297";"31492.7";""
"6073487000";"1546900";"3297";"31497.2";""
"6074320000";"1546900";"3298";"31501.8";""
"6075155000";"1546900";"3298";"31506.3";""
"6075990000";"1546900";"3297";"31510.8";""
"6077073000";"1546900";"3297";"31515.7";""
"6077972000";"1546900";"3297";"31520.6";""
"6078811000";"1546900";"3297";"31525.2";""
"6079644000";"1546900";"3297";"31529.7";""
"6080479000";"1546900";"3297";"31534.2";""
"6081563000";"1546900";"3298";"31539.1";""
"6082463000";"1564100";"3298";"31543.7";""
"6083296000";"1564100";"3298";"31548.2";""
"6084130000";"1564100";"3298";"31552.7";""
"6084964000";"1564100";"3298";"31557.3";""
"6086048000";"1564100";"3298";"31562.2";""
"6086948000";"1564100";"3298";"31567.1";""
"6087782000";"1564100";"3298";"31571.6";""
"6088617000";"1564100";"3297";"31576.1";""
"6089456000";"1564100";"3297";"31580.7";""
"6090539000";"1564100";"3297";"31585.6";""
"6091439000";"1564100";"3297";"31590.5";""
"6092273000";"1586400";"3297";"31595.0";""
"6093106000";"1586400";"3297";"31599.6";""
"6093945000";"1586400";"3297";"31604.1";""
"6095028000";"1586400";"3297";"31609.0";""
"6095927000";"1586400";"3297";"31613.5";""
"6096761000";"1586400";"3297";"31618.1";""
"6097595000";"1586400";"3297";"31622.6";""
"6098430000";"1586400";"3297";"31627.1";""
"6099519000";"1586400";"3297";"31632.0";""
"6100419000";"1586400";"3297";"31636.6";""
"6101253000";"1586400";"3297";"31641.1";""
"6102087000";"1562200";"3297";"31645.6";""
"6102922000";"1562200";"3297";"31650.2";""
"6104006000";"1562200";"3297";"31655.1";""
"6104905000";"1562200";"3296";"31660.0";""
"6105738000";"1562200";"3296";"31664.5";""
"6106571000";"1562200";"3296";"31669.0";""
"6107405000";"1562200";"3296";"31673.6";""
"6108489000";"1562200";"3296";"31678.5";""
"6109394000";"1562200";"3296";"31683.4";""
"6110228000";"1562200";"3296";"31687.9";""
"6111062000";"1562200";"3297";"31692.4";""
"6111895000";"1586800";"3297";"31697.0";""
"6112978000";"1586800";"3296";"31701.9";""
"6113878000";"1586800";"3296";"31706.4";""
"6114712000";"1586800";"3296";"31710.9";""
"6115547000";"1586800";"3296";"31715.5";""
"6116381000";"1586800";"3296";"31720.0";""
"6117465000";"1586800";"3296";"31724.9";""
"6118364000";"1586800";"3296";"31729.8";""
"6119203000";"1586800";"3296";"31734.4";""
"6120038000";"1586800";"3296";"31738.9";""
"6120871000";"1586800";"3296";"31743.4";""
"6121954000";"1546900";"3296";"31748.3";""
"6122854000";"1546900";"3296";"31752.9";""
"6123687000";"1546900";"3296";"31757.4";""
"6124521000";"1546900";"3296";"31761.9";""
"6125357000";"1546900";"3296";"31766.5";""
"6126440000";"1546900";"3296";"31771.4";""
"6127340000";"1546900";"3296";"31776.3";""
"6128174000";"1546900";"3296";"31780.8";""
"6129013000";"1546900";"3296";"31785.3";""
"6129847000";"1546900";"3296";"31789.9";""
"6130930000";"1546900";"3296";"31794.8";""
"6131830000";"1575800";"3296";"31799.7";""
"6132663000";"1575800";"3296";"31804.2";""
"6133497000";"1575800";"3296";"31808.7";""
"6134332000";"1575800";"3296";"31813.3";""
"6135415000";"1575800";"3296";"31818.2";""
"6136319000";"1575800";"3296";"31822.7";""
"6137153000";"1575800";"3296";"31827.2";""
"6137988000";"1575800";"3296";"31831.8";""
"6138827000";"1575800";"3296";"31836.3";""
"6139910000";"1575800";"3296";"31841.2";""
"6140809000";"1575800";"3296";"31845.7";""
"6141644000";"1562300";"3296";"31850.3";""
"6142479000";"1562300";"3296";"31854.8";""
"6143312000";"1562300";"3296";"31859.3";""
"6144397000";"1562300";"3296";"31864.6";""
"6145296000";"1562300";"3297";"31869.2";""
"6146131000";"1562300";"3296";"31873.7";""
"6146965000";"1562300";"3296";"31878.2";""
"6147799000";"1562300";"3296";"31882.8";""
"6148880000";"1562300";"3296";"31887.7";""
"6149787000";"1562300";"3296";"31892.6";""
"6150621000";"1562300";"3296";"31897.1";""
"6151456000";"1586200";"3296";"31901.6";""
"6152289000";"1586200";"3296";"31906.2";""
"6153373000";"1586200";"3296";"31911.1";""
"6154273000";"1586200";"3296";"31915.6";""
"6155106000";"1586200";"3296";"31920.1";""
"6155940000";"1586200";"3296";"31924.7";""
"6156775000";"1586200";"3296";"31929.2";""
"6157858000";"1586200";"3296";"31934.1";""
"6158763000";"1586200";"3296";"31939.0";""
"6159597000";"1586200";"3296";"31943.6";""
"6160431000";"1586200";"3296";"31948.1";""
"6161266000";"1574700";"3296";"31952.6";""
"6162349000";"1574700";"3296";"31957.5";""
"6163248000";"1574700";"3296";"31962.0";""
"6164082000";"1574700";"3296";"31966.6";""
"6164916000";"1574700";"3296";"31971.1";""
"6165750000";"1574700";"3296";"31975.6";""
"6166833000";"1574700";"3296";"31980.6";""
"6167733000";"1574700";"3296";"31985.5";""
"6168566000";"1574700";"3296";"31990.0";""
"6169406000";"1574700";"3296";"31994.5";""
"6170240000";"1574700";"3296";"31999.1";""
"6171323000";"1547100";"3296";"32004.0";""
"6172223000";"1547100";"3296";"32008.9";""
"6173056000";"1547100";"3296";"32013.4";""
"6173890000";"1547100";"3296";"32017.9";""
"6174724000";"1547100";"3296";"32022.5";""
"6175808000";"1547100";"3296";"32027.4";""
"6176706000";"1547100";"3296";"32031.9";""
"6177545000";"1547100";"3296";"32036.4";""
"6178380000";"1547100";"3296";"32041.0";""
"6179219000";"1547100";"3296";"32045.5";""
"6180303000";"1547100";"3296";"32050.4";""
"6181203000";"1563500";"3296";"32054.9";""
"6182038000";"1563500";"3296";"32059.9";""
"6182871000";"1563500";"3296";"32064.4";""
"6183706000";"1563500";"3296";"32068.9";""
"6184790000";"1563500";"3296";"32073.8";""
"6185689000";"1563500";"3296";"32078.4";""
"6186523000";"1563500";"3297";"32082.9";""
"6187356000";"1563500";"3296";"32087.4";""
"6188191000";"1563500";"3296";"32092.0";""
"6189280000";"1563500";"3296";"32097.2";""
"6190180000";"1563500";"3296";"32101.8";""
"6191014000";"1586400";"3296";"32106.3";""
"6191847000";"1586400";"3296";"32110.8";""
"6192682000";"1586400";"3296";"32115.4";""
"6193766000";"1586400";"3296";"32120.3";""
"6194666000";"1586400";"3296";"32125.2";""
"6195499000";"1586400";"3296";"32129.7";""
"6196334000";"1586400";"3297";"32134.2";""
"6197167000";"1586400";"3297";"32138.8";""
"6198251000";"1586400";"3297";"32143.7";""
"6199156000";"1586400";"3297";"32148.2";""
"6199990000";"1586400";"3297";"32152.7";""
"6200823000";"1574800";"3297";"32157.3";""
"6201657000";"1574800";"3297";"32161.8";""
"6202740000";"1574800";"3297";"32166.7";""
"6203639000";"1574800";"3297";"32171.2";""
"6204473000";"1574800";"3296";"32175.8";""
"6205307000";"1574800";"3296";"32180.3";""
"6206141000";"1574800";"3296";"32185.2";""
"6207224000";"1574800";"3296";"32190.1";""
"6208123000";"1574800";"3296";"32194.7";""
"6208962000";"1574800";"3296";"32199.2";""
"6209796000";"1574800";"3296";"32203.7";""
"6210630000";"1575100";"3296";"32208.3";""
"6211714000";"1575100";"3296";"32213.5";""
"6212612000";"1575100";"3296";"32218.1";""
"6213446000";"1575100";"3296";"32222.6";""
"6214279000";"1575100";"3296";"32227.1";""
"6215113000";"1575100";"3296";"32231.7";""
"6216197000";"1575100";"3296";"32236.6";""
"6217096000";"1575100";"3296";"32241.1";""
"6217930000";"1575100";"3296";"32245.6";""
"6218769000";"1575100";"3296";"32250.2";""
"6219609000";"1575100";"3296";"32254.7";""
"6220692000";"1546500";"3296";"32259.6";""
"6221591000";"1546500";"3296";"32264.5";""
"6222425000";"1546500";"3296";"32269.0";""
"6223259000";"1546500";"3296";"32273.6";""
"6224093000";"1546500";"3296";"32278.1";""
"6225175000";"1546500";"3296";"32283.0";""
"6226074000";"1546500";"3296";"32287.5";""
"6226909000";"1546500";"3296";"32292.1";""
"6227742000";"1546500";"3296";"32296.6";""
"6228576000";"1546500";"3296";"32301.1";""
"6229664000";"1546500";"3296";"32306.4";""
"6230563000";"1576500";"3296";"32311.0";""
"6231397000";"1576500";"3296";"32315.5";""
"6232231000";"1576500";"3296";"32320.0";""
"6233065000";"1576500";"3296";"32324.6";""
"6234149000";"1576500";"3295";"32329.5";""
"6235048000";"1576500";"3295";"32334.4";""
"6235882000";"1576500";"3295";"32338.9";""
"6236715000";"1576500";"3295";"32343.4";""
"6237549000";"1576500";"3296";"32348.0";""
"6238633000";"1576500";"3296";"32352.9";""
"6239537000";"1576500";"3295";"32357.4";""
"6240371000";"1575000";"3295";"32361.9";""
"6241206000";"1575000";"3295";"32366.5";""
"6242040000";"1575000";"3295";"32371.0";""
"6243124000";"1575000";"3295";"32375.9";""
"6244023000";"1575000";"3295";"32380.4";""
"6244857000";"1575000";"3295";"32385.3";""
"6245692000";"1575000";"3296";"32389.9";""
"6246526000";"1575000";"3296";"32394.4";""
"6247609000";"1575000";"3296";"32399.3";""
"6248508000";"1575000";"3296";"32403.8";""
"6249348000";"1575000";"3296";"32408.4";""
"6250182000";"1586300";"3296";"32413.3";""
"6251015000";"1586300";"3296";"32417.8";""
"6252091000";"1586300";"3296";"32422.7";""
"6252999000";"1586300";"3296";"32427.3";""
"6253832000";"1586300";"3296";"32431.8";""
"6254667000";"1586300";"3296";"32436.3";""
"6255501000";"1586300";"3296";"32440.9";""
"6256584000";"1586300";"3296";"32445.8";""
"6257483000";"1586300";"3296";"32450.3";""
"6258318000";"1586300";"3296";"32454.8";""
"6259157000";"1586300";"3296";"32459.4";""
"6259992000";"1574700";"3297";"32464.3";""
"6261076000";"1574700";"3297";"32469.2";""
"6261980000";"1574700";"3297";"32473.7";""
"6262815000";"1574700";"3297";"32478.2";""
"6263649000";"1574700";"3297";"32482.8";""
"6264483000";"1574700";"3297";"32487.3";""
"6265566000";"1574700";"3297";"32492.2";""
"6266464000";"1574700";"3297";"32496.7";""
"6267299000";"1574700";"3297";"32501.7";""
"6268133000";"1574700";"3297";"32506.2";""
"6268973000";"1574700";"3297";"32510.7";""
"6270056000";"1546100";"3297";"32515.6";""
"6270955000";"1546100";"3297";"32520.2";""
"6271790000";"1546100";"3297";"32524.7";""
"6272623000";"1546100";"3298";"32529.6";""
"6273456000";"1546100";"3298";"32534.1";""
"6274539000";"1546100";"3298";"32539.0";""
"6275439000";"1546100";"3298";"32543.6";""
"6276273000";"1546100";"3298";"32548.1";""
"6277106000";"1546100";"3298";"32552.6";""
"6277940000";"1546100";"3298";"32557.2";""
"6279030000";"1546100";"3298";"32562.1";""
"6279929000";"1564600";"3298";"32566.6";""
"6280762000";"1564600";"3298";"32571.1";""
"6281597000";"1564600";"3298";"32575.7";""
"6282431000";"1564600";"3298";"32580.2";""
"6283515000";"1564600";"3298";"32585.1";""
"6284414000";"1564600";"3298";"32590.0";""
"6285248000";"1564600";"3298";"32594.5";""
"6286083000";"1564600";"3298";"32599.1";""
"6286916000";"1564600";"3298";"32603.6";""
"6288000000";"1564600";"3298";"32608.5";""
"6288906000";"1564600";"3298";"32613.0";""
"6289740000";"1574500";"3298";"32617.6";""
"6290573000";"1574500";"3298";"32622.1";""
"6291408000";"1574500";"3298";"32627.0";""
"6292492000";"1574500";"3298";"32631.9";""
"6293391000";"1574500";"3298";"32636.5";""
"6294225000";"1574500";"3298";"32641.0";""
"6295059000";"1574500";"3298";"32645.5";""
"6295893000";"1574500";"3298";"32650.1";""
"6296977000";"1574500";"3298";"32655.0";""
"6297876000";"1574500";"3298";"32659.5";""
"6298710000";"1574500";"3298";"32664.0";""
"6299550000";"1574700";"3298";"32668.6";""
"6300384000";"1574700";"3298";"32673.1";""
"6301468000";"1574700";"3298";"32678.0";""
"6302368000";"1574700";"3298";"32682.9";""
"6303263000";"1574700";"3297";"32687.4";""
"6304096000";"1574700";"3297";"32692.0";""
"6304930000";"1574700";"3297";"32696.5";""
"6306014000";"1574700";"3297";"32701.4";""
"6306913000";"1574700";"3297";"32705.9";""
"6307747000";"1574700";"3297";"32710.5";""
"6308582000";"1574700";"3297";"32715.4";""
"6309421000";"1576500";"3297";"32719.9";""
"6310505000";"1576500";"3297";"32724.8";""
"6311404000";"1576500";"3297";"32729.3";""
"6312238000";"1576500";"3297";"32733.9";""
"6313071000";"1576500";"3297";"32738.4";""
"6313904000";"1576500";"3297";"32743.3";""
"6314989000";"1576500";"3297";"32748.2";""
"6315888000";"1576500";"3297";"32752.8";""
"6316722000";"1576500";"3297";"32757.3";""
"6317555000";"1576500";"3297";"32761.8";""
"6318389000";"1576500";"3296";"32766.4";""
"6319477000";"1547400";"3296";"32771.3";""
"6320377000";"1547400";"3296";"32775.8";""
"6321211000";"1547400";"3296";"32780.3";""
"6322045000";"1547400";"3296";"32784.9";""
"6322879000";"1547400";"3296";"32789.4";""
"6323963000";"1547400";"3296";"32794.3";""
"6324863000";"1547400";"3296";"32799.2";""
"6325696000";"1547400";"3296";"32803.7";""
"6326530000";"1547400";"3296";"32808.3";""
"6327365000";"1547400";"3296";"32812.8";""
"6328447000";"1547400";"3296";"32817.7";""
"6329352000";"1575900";"3296";"32822.6";""
"6330185000";"1575900";"3296";"32827.1";""
"6331019000";"1575900";"3296";"32831.7";""
"6331853000";"1575900";"3296";"32836.2";""
"6332935000";"1575900";"3296";"32841.1";""
"6333835000";"1575900";"3296";"32845.6";""
"6334669000";"1575900";"3296";"32850.2";""
"6335503000";"1575900";"3296";"32854.7";""
"6336336000";"1575900";"3295";"32859.2";""
"6337420000";"1575900";"3295";"32864.1";""
"6338320000";"1575900";"3295";"32869.1";""
"6339159000";"1575100";"3295";"32873.6";""
"6339993000";"1575100";"3295";"32878.1";""
"6340827000";"1575100";"3295";"32882.7";""
"6341910000";"1575100";"3296";"32887.6";""
"6342809000";"1575100";"3296";"32892.1";""
"6343643000";"1575100";"3296";"32896.6";""
"6344479000";"1575100";"3296";"32901.2";""
"6345318000";"1575100";"3296";"32905.7";""
"6346402000";"1575100";"3296";"32910.6";""
"6347302000";"1575100";"3296";"32915.5";""
"6348136000";"1575100";"3296";"32920.0";""
"6348976000";"1573700";"3296";"32924.6";""
"6349810000";"1573700";"3296";"32929.1";""
"6350894000";"1573700";"3296";"32934.0";""
"6351793000";"1573700";"3296";"32938.9";""
"6352627000";"1573700";"3296";"32943.4";""
"6353461000";"1573700";"3296";"32948.0";""
"6354295000";"1573700";"3296";"32952.5";""
"6355379000";"1573700";"3296";"32957.4";""
"6356279000";"1573700";"3296";"32961.9";""
"6357113000";"1573700";"3296";"32966.5";""
"6357946000";"1573700";"3296";"32971.0";""
"6358786000";"1574700";"3296";"32975.5";""
"6359869000";"1574700";"3296";"32980.4";""
"6360768000";"1574700";"3296";"32985.0";""
"6361602000";"1574700";"3296";"32989.5";""
"6362436000";"1574700";"3296";"32994.0";""
"6363270000";"1574700";"3295";"32998.6";""
"6364354000";"1574700";"3295";"33003.5";""
"6365252000";"1574700";"3295";"33008.4";""
"6366086000";"1574700";"3296";"33012.9";""
"6366919000";"1574700";"3296";"33017.5";""
"6367753000";"1574700";"3296";"33022.0";""
"6368843000";"1547200";"3296";"33026.9";""
"6369742000";"1547200";"3296";"33031.8";""
"6370576000";"1547200";"3296";"33036.3";""
"6371410000";"1547200";"3296";"33040.9";""
"6372244000";"1547200";"3296";"33045.4";""
"6373319000";"1547200";"3296";"33050.3";""
"6374226000";"1547200";"3296";"33054.8";""
"6375060000";"1547200";"3296";"33059.4";""
"6375894000";"1547200";"3296";"33063.9";""
"6376728000";"1547200";"3296";"33068.4";""
"6377812000";"1547200";"3296";"33073.3";""
"6378712000";"1565100";"3296";"33077.9";""
"6379551000";"1565100";"3296";"33082.4";""
"6380385000";"1565100";"3296";"33086.9";""
"6381220000";"1565100";"3296";"33091.5";""
"6382303000";"1565100";"3296";"33096.4";""
"6383202000";"1565100";"3296";"33101.3";""
"6384037000";"1565100";"3296";"33105.8";""
"6384871000";"1565100";"3296";"33110.3";""
"6385705000";"1565100";"3296";"33114.9";""
"6386788000";"1565100";"3296";"33119.8";""
"6387693000";"1565100";"3296";"33124.3";""
"6388527000";"1573900";"3296";"33128.8";""
"6389367000";"1573900";"3296";"33133.4";""
"6390201000";"1573900";"3296";"33138.3";""
"6391285000";"1573900";"3296";"33143.2";""
"6392184000";"1573900";"3296";"33147.7";""
"6393017000";"1573900";"3296";"33152.3";""
"6393852000";"1573900";"3296";"33156.8";""
"6394687000";"1573900";"3296";"33161.3";""
"6395770000";"1573900";"3296";"33166.2";""
"6396670000";"1573900";"3296";"33171.1";""
"6397504000";"1573900";"3296";"33175.7";""
"6398339000";"1574400";"3296";"33179.8";""
"6399179000";"1574400";"3296";"33184.7";""
"6400263000";"1574400";"3296";"33189.6";""
"6401163000";"1574400";"3296";"33194.2";""
"6401997000";"1574400";"3297";"33198.7";""
"6402832000";"1574400";"3297";"33203.2";""
"6403665000";"1574400";"3297";"33207.8";""
"6404748000";"1574400";"3297";"33212.7";""
"6405647000";"1574400";"3297";"33217.2";""
"6406482000";"1574400";"3297";"33221.7";""
"6407316000";"1574400";"3297";"33226.3";""
"6408150000";"1574600";"3297";"33230.8";""
"6409238000";"1574600";"3297";"33236.1";""
"6410137000";"1574600";"3297";"33240.6";""
"6410971000";"1574600";"3297";"33245.1";""
"6411805000";"1574600";"3297";"33249.7";""
"6412639000";"1574600";"3297";"33254.2";""
"6413723000";"1574600";"3297";"33259.1";""
"6414623000";"1574600";"3297";"33264.0";""
"6415457000";"1574600";"3297";"33268.6";""
"6416291000";"1574600";"3297";"33273.1";""
"6417124000";"1574600";"3297";"33277.6";""
"6418208000";"1558300";"3297";"33282.5";""
"6419113000";"1558300";"3297";"33287.1";""
"6419946000";"1558300";"3297";"33291.6";""
"6420779000";"1558300";"3297";"33296.1";""
"6421614000";"1558300";"3297";"33300.7";""
"6422697000";"1558300";"3297";"33305.6";""
"6423597000";"1558300";"3297";"33310.1";""
"6424431000";"1558300";"3297";"33314.6";""
"6425266000";"1558300";"3297";"33319.2";""
"6426100000";"1558300";"3297";"33323.7";""
"6427183000";"1558300";"3297";"33329.0";""
"6428083000";"1564300";"3297";"33333.5";""
"6428922000";"1564300";"3297";"33338.0";""
"6429760000";"1564300";"3297";"33342.6";""
"6430594000";"1564300";"3297";"33347.1";""
"6431678000";"1564300";"3297";"33352.0";""
"6432577000";"1564300";"3297";"33356.9";""
"6433411000";"1564300";"3297";"33361.5";""
"6434244000";"1564300";"3297";"33366.0";""
"6435078000";"1564300";"3297";"33370.5";""
"6436162000";"1564300";"3297";"33375.4";""
"6437062000";"1564300";"3297";"33380.0";""
"6437895000";"1574300";"3297";"33384.5";""
"6438729000";"1574300";"3297";"33389.0";""
"6439570000";"1574300";"3297";"33393.6";""
"6440654000";"1574300";"3297";"33398.5";""
"6441554000";"1574300";"3297";"33403.0";""
"6442388000";"1574300";"3297";"33407.5";""
"6443223000";"1574300";"3297";"33412.0";""
"6444057000";"1574300";"3297";"33417.0";""
"6445140000";"1574300";"3297";"33421.9";""
"6446039000";"1574300";"3296";"33426.4";""
"6446873000";"1574300";"3296";"33430.9";""
"6447706000";"1574600";"3296";"33435.5";""
"6448540000";"1574600";"3296";"33440.0";""
"6449629000";"1574600";"3296";"33444.9";""
"6450528000";"1574600";"3296";"33449.8";""
"6451362000";"1574600";"3296";"33454.3";""
"6452196000";"1574600";"3296";"33458.9";""
"6453030000";"1574600";"3296";"33463.4";""
"6454114000";"1574600";"3296";"33468.3";""
"6455013000";"1574600";"3296";"33472.8";""
"6455846000";"1574600";"3296";"33477.8";""
"6456681000";"1574600";"3296";"33482.3";""
"6457514000";"1586800";"3296";"33486.8";""
"6458596000";"1586800";"3297";"33491.7";""
"6459502000";"1586800";"3297";"33496.3";""
"6460336000";"1586800";"3297";"33500.8";""
"6461170000";"1586800";"3296";"33505.3";""
"6462003000";"1586800";"3296";"33509.9";""
"6463087000";"1586800";"3296";"33514.8";""
"6463985000";"1586800";"3296";"33519.3";""
"6464820000";"1586800";"3296";"33523.8";""
"6465654000";"1586800";"3296";"33528.4";""
"6466488000";"1586800";"3296";"33532.9";""
"6467572000";"1547000";"3296";"33538.2";""
"6468471000";"1547000";"3296";"33542.7";""
"6469311000";"1547000";"3296";"33547.2";""
"6470145000";"1547000";"3296";"33551.8";""
"6471035000";"1547000";"3296";"33556.7";""
"6472118000";"1547000";"3296";"33561.6";""
"6473016000";"1547000";"3296";"33566.1";""
"6473851000";"1547000";"3296";"33570.6";""
"6474684000";"1547000";"3296";"33575.2";""
"6475519000";"1547000";"3296";"33579.7";""
"6476601000";"1547000";"3296";"33584.6";""
"6477501000";"1555700";"3296";"33589.1";""
"6478335000";"1555700";"3296";"33593.7";""
"6479175000";"1555700";"3296";"33598.2";""
"6480009000";"1555700";"3296";"33602.7";""
"6481093000";"1555700";"3296";"33607.6";""
"6481993000";"1555700";"3296";"33612.6";""
"6482826000";"1555700";"3296";"33617.1";""
"6483660000";"1555700";"3296";"33621.6";""
"6484493000";"1555700";"3296";"33626.2";""
"6485568000";"1555700";"3296";"33631.1";""
"6486476000";"1555700";"3296";"33635.6";""
"6487311000";"1574800";"3296";"33640.1";""
"6488145000";"1574800";"3296";"33644.7";""
"6488985000";"1574800";"3296";"33649.6";""
"6490068000";"1574800";"3296";"33654.5";""
"6490968000";"1574800";"3296";"33659.0";""
"6491802000";"1574800";"3295";"33663.5";""
"6492636000";"1574800";"3295";"33668.1";""
"6493470000";"1574800";"3295";"33672.6";""
"6494553000";"1574800";"3295";"33677.5";""
"6495453000";"1574800";"3296";"33682.4";""
"6496287000";"1574800";"3296";"33686.9";""
"6497121000";"1586400";"3296";"33691.5";""
"6497956000";"1586400";"3296";"33696.0";""
"6499045000";"1586400";"3296";"33700.9";""
"6499943000";"1586400";"3296";"33705.4";""
"6500777000";"1586400";"3296";"33710.0";""
"6501611000";"1586400";"3295";"33714.5";""
"6502447000";"1586400";"3295";"33719.0";""
"6503530000";"1586400";"3295";"33723.9";""
"6504430000";"1586400";"3295";"33728.5";""
"6505264000";"1586400";"3295";"33733.0";""
"6506098000";"1586400";"3296";"33737.5";""
"6506932000";"1574500";"3296";"33742.5";""
"6508016000";"1574500";"3296";"33747.4";""
"6508920000";"1574500";"3296";"33751.9";""
"6509753000";"1574500";"3296";"33756.4";""
"6510588000";"1574500";"3296";"33761.0";""
"6511421000";"1574500";"3296";"33765.9";""
"6512505000";"1574500";"3296";"33770.8";""
"6513409000";"1574500";"3296";"33775.3";""
"6514243000";"1574500";"3296";"33779.8";""
"6515077000";"1574500";"3296";"33784.4";""
"6515911000";"1574500";"3296";"33788.9";""
"6516995000";"1546300";"3296";"33793.8";""
"6517894000";"1546300";"3295";"33798.3";""
"6518728000";"1546300";"3295";"33802.9";""
"6519568000";"1546300";"3296";"33807.4";""
"6520402000";"1546300";"3296";"33811.9";""
"6521487000";"1546300";"3296";"33816.8";""
"6522386000";"1546300";"3296";"33821.7";""
"6523220000";"1546300";"3296";"33826.3";""
"6524054000";"1546300";"3296";"33830.8";""
"6524887000";"1546300";"3297";"33835.3";""
"6525971000";"1546300";"3297";"33840.2";""
"6526870000";"1564200";"3297";"33844.8";""
"6527704000";"1564200";"3296";"33849.3";""
"6528539000";"1564200";"3296";"33853.8";""
"6529378000";"1564200";"3296";"33858.8";""
"6530461000";"1564200";"3296";"33863.7";""
"6531360000";"1564200";"3296";"33868.2";""
"6532195000";"1564200";"3296";"33872.7";""
"6533030000";"1564200";"3297";"33877.3";""
"6533863000";"1564200";"3297";"33881.8";""
"6534946000";"1564200";"3297";"33887.1";""
"6535846000";"1564200";"3297";"33891.6";""
"6536680000";"1586500";"3297";"33896.1";""
"6537514000";"1586500";"3297";"33900.7";""
"6538348000";"1586500";"3297";"33905.2";""
"6539436000";"1586500";"3297";"33910.1";""
"6540335000";"1586500";"3297";"33914.6";""
"6541170000";"1586500";"3297";"33919.2";""
"6542004000";"1586500";"3297";"33923.7";""
"6542839000";"1586500";"3297";"33928.2";""
"6543923000";"1586500";"3297";"33933.1";""
"6544822000";"1586500";"3297";"33938.0";""
"6545657000";"1586500";"3297";"33942.6";""
"6546490000";"1574700";"3297";"33947.1";""
"6547324000";"1574700";"3297";"33951.6";""
"6548407000";"1574700";"3297";"33956.6";""
"6549311000";"1574700";"3297";"33961.1";""
"6550145000";"1574700";"3297";"33966.0";""
"6550980000";"1574700";"3297";"33970.5";""
"6551814000";"1574700";"3297";"33975.1";""
"6552897000";"1574700";"3297";"33980.0";""
"6553796000";"1574700";"3297";"33984.5";""
"6554631000";"1574700";"3297";"33989.0";""
"6555470000";"1574700";"3297";"33993.6";""
"6556304000";"1574100";"3296";"33998.1";""
"6557387000";"1574100";"3296";"34003.0";""
"6558287000";"1574100";"3296";"34007.9";""
"6559126000";"1574100";"3296";"34012.4";""
"6559961000";"1574100";"3297";"34017.0";""
"6560794000";"1574100";"3297";"34021.5";""
"6561876000";"1574100";"3297";"34026.4";""
"6562776000";"1574100";"3297";"34030.9";""
