Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"140229000";"515100";"3297";"239.8"
"140638000";"515100";"3297";"240.5"
"140917000";"515100";"3297";"240.9"
"141129000";"515100";"3297";"241.2"
"141341000";"515100";"3297";"241.6"
"141553000";"515100";"3297";"242.0"
"141964000";"515100";"3297";"242.7"
"142241000";"515100";"3297";"243.1"
"142455000";"515100";"3297";"243.4"
"142667000";"515100";"3296";"243.8"
"142880000";"515100";"3296";"244.2"
"143290000";"515100";"3296";"244.9"
"143568000";"515100";"3296";"245.3"
"143780000";"515100";"3296";"245.6"
"143993000";"515100";"3296";"246.0"
"144205000";"515100";"3296";"246.4"
"144608000";"511900";"3296";"247.1"
"144893000";"511900";"3296";"247.5"
"145112000";"511900";"3296";"247.8"
"145325000";"511900";"3296";"248.2"
"145538000";"511900";"3296";"248.6"
"145948000";"511900";"3296";"249.3"
"146227000";"511900";"3297";"250.1"
"146439000";"511900";"3297";"250.1"
"146652000";"511900";"3297";"250.4"
"146864000";"511900";"3297";"250.8"
"147274000";"511900";"3297";"251.5"
"147552000";"511900";"3297";"252.3"
"147765000";"511900";"3297";"252.6"
"147977000";"511900";"3297";"253.0"
"148188000";"511900";"3297";"253.4"
"148598000";"511900";"3298";"253.7"
"148876000";"511900";"3298";"254.5"
"149088000";"511900";"3298";"254.8"
"149301000";"511900";"3298";"255.2"
"149514000";"511900";"3298";"255.6"
"149923000";"511900";"3298";"256.3"
"150200000";"511900";"3298";"256.7"
"150412000";"511900";"3298";"257.0"
"150625000";"511900";"3298";"257.4"
"150837000";"511900";"3298";"257.8"
"151247000";"511900";"3297";"258.5"
"151525000";"511900";"3297";"258.9"
"151737000";"511900";"3297";"259.2"
"151950000";"511900";"3297";"259.6"
"152162000";"511900";"3297";"260.0"
"152572000";"511900";"3297";"260.7"
"152849000";"511900";"3297";"261.1"
"153061000";"511900";"3297";"261.4"
"153274000";"511900";"3297";"261.8"
"153488000";"511900";"3297";"262.2"
"153897000";"511900";"3297";"262.9"
"154176000";"511900";"3297";"263.3"
"154388000";"511900";"3297";"263.7"
"154601000";"511900";"3297";"264.0"
"154813000";"511900";"3297";"264.4"
"155229000";"511900";"3297";"265.1"
"155507000";"511900";"3297";"265.5"
"155719000";"511900";"3297";"265.9"
"155932000";"511900";"3297";"266.2"
"156145000";"511900";"3297";"266.6"
"156556000";"511900";"3297";"267.3"
"156834000";"511900";"3297";"267.7"
"157047000";"511900";"3297";"268.1"
"157260000";"511900";"3297";"268.4"
"157473000";"511900";"3297";"268.8"
"157884000";"511900";"3297";"269.5"
"158161000";"511900";"3297";"269.9"
"158375000";"511900";"3297";"270.3"
"158586000";"511900";"3297";"270.6"
"158800000";"511900";"3298";"271.0"
"159210000";"511900";"3298";"271.7"
"159488000";"511900";"3298";"272.5"
"159701000";"511900";"3298";"272.9"
"159914000";"511900";"3297";"273.2"
"160126000";"511900";"3297";"273.6"
"160537000";"511900";"3297";"273.9"
"160814000";"511900";"3297";"274.7"
"161027000";"511900";"3297";"275.1"
"161239000";"511900";"3297";"275.4"
"161451000";"511900";"3297";"275.8"
"161862000";"511900";"3297";"276.5"
"162140000";"511900";"3297";"276.9"
"162352000";"511900";"3297";"277.3"
"162565000";"511900";"3297";"277.6"
"162778000";"511900";"3297";"278.0"
"163187000";"511900";"3297";"278.7"
"163465000";"511900";"3297";"279.1"
"163678000";"511900";"3297";"279.5"
"163890000";"511900";"3297";"279.8"
"164103000";"511900";"3297";"280.2"
"164513000";"511900";"3297";"280.9"
"164791000";"511900";"3297";"281.3"
"165004000";"511900";"3297";"281.7"
"165223000";"511900";"3297";"282.0"
"165435000";"511900";"3296";"282.4"
"165845000";"511900";"3296";"283.1"
"166123000";"511900";"3296";"283.5"
"166336000";"511900";"3296";"283.9"
"166548000";"511900";"3296";"284.3"
"166761000";"511900";"3296";"284.6"
"167171000";"511900";"3296";"285.4"
"167449000";"511900";"3296";"285.7"
"167661000";"511900";"3296";"286.1"
"167873000";"511900";"3296";"286.5"
"168087000";"511900";"3296";"286.8"
"168497000";"511900";"3296";"287.6"
"168776000";"511900";"3297";"288.3"
"168988000";"511900";"3297";"288.3"
"169201000";"511900";"3297";"288.7"
"169413000";"511900";"3297";"289.0"
"169823000";"511900";"3297";"289.8"
"170037000";"511900";"3297";"290.1"
"170314000";"511900";"3297";"290.9"
"170527000";"511900";"3297";"291.2"
"170739000";"511900";"3297";"291.6"
"171148000";"511900";"3298";"292.0"
"171426000";"511900";"3298";"292.7"
"171639000";"511900";"3297";"293.1"
"171850000";"511900";"3297";"293.5"
"172064000";"511900";"3297";"293.8"
