Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"349758000";"2228400";"3296";"2609.0"
"351101000";"2228400";"3296";"2617.7"
"352180000";"2228400";"3296";"2625.6"
"353264000";"2228400";"3296";"2633.6"
"354344000";"2214700";"3297";"2641.9"
"355424000";"2214700";"3297";"2649.9"
"356766000";"2214700";"3297";"2660.1"
"357851000";"2214700";"3296";"2668.0"
"358931000";"2214700";"3296";"2676.4"
"360010000";"2214700";"3296";"2684.3"
"361089000";"2280000";"3296";"2692.7"
"362437000";"2280000";"3296";"2701.4"
"363517000";"2280000";"3296";"2709.3"
"364595000";"2280000";"3296";"2717.6"
"365674000";"2280000";"3296";"2725.6"
"366752000";"2280000";"3296";"2733.9"
"368094000";"2211400";"3296";"2743.8"
"369173000";"2211400";"3296";"2751.7"
"370252000";"2211400";"3297";"2759.7"
"371332000";"2211400";"3297";"2768.0"
"372416000";"2211400";"3297";"2776.3"
"373758000";"2211400";"3297";"2784.7"
"374837000";"2211400";"3297";"2792.6"
"375917000";"2214900";"3297";"2801.0"
"376996000";"2214900";"3297";"2808.9"
"378075000";"2214900";"3297";"2817.2"
"379417000";"2214900";"3297";"2825.6"
"380497000";"2214900";"3297";"2833.9"
"381575000";"2214900";"3297";"2842.2"
"382660000";"2214900";"3297";"2850.2"
"383740000";"2229500";"3297";"2858.5"
"385083000";"2229500";"3297";"2866.8"
"386162000";"2229500";"3297";"2875.2"
"387241000";"2229500";"3297";"2883.1"
"388320000";"2229500";"3297";"2891.5"
"389399000";"2229500";"3297";"2899.4"
"390741000";"2146400";"3297";"2908.1"
"391821000";"2146400";"3296";"2916.1"
"392907000";"2146400";"3296";"2924.4"
"393986000";"2146400";"3296";"2932.3"
"395065000";"2146400";"3296";"2940.7"
"396406000";"2146400";"3297";"2950.5"
"397486000";"2263100";"3297";"2958.5"
"398566000";"2263100";"3296";"2966.8"
"399650000";"2263100";"3297";"2974.8"
"400729000";"2263100";"3297";"2983.1"
"402070000";"2263100";"3297";"2991.8"
"403156000";"2263100";"3297";"2999.7"
"404235000";"2227200";"3297";"3008.1"
"405314000";"2227200";"3297";"3016.0"
"406393000";"2227200";"3297";"3024.4"
"407735000";"2227200";"3297";"3034.2"
"408815000";"2227200";"3297";"3042.2"
"409895000";"2227200";"3296";"3050.5"
"410974000";"2265100";"3296";"3058.4"
"412052000";"2265100";"3297";"3066.4"
"413401000";"2265100";"3297";"3076.6"
"414479000";"2265100";"3297";"3084.6"
"415559000";"2265100";"3297";"3092.9"
"416638000";"2265100";"3297";"3100.9"
"417717000";"2280500";"3297";"3109.2"
"419060000";"2280500";"3297";"3117.5"
"420141000";"2280500";"3297";"3125.9"
"421220000";"2280500";"3297";"3134.2"
"422304000";"2280500";"3297";"3142.1"
"423383000";"2280500";"3297";"3150.5"
"424725000";"2144600";"3297";"3158.8"
"425805000";"2144600";"3297";"3167.1"
"426885000";"2144600";"3297";"3175.1"
"427963000";"2144600";"3297";"3183.4"
"429042000";"2144600";"3297";"3191.4"
"430384000";"2144600";"3297";"3199.7"
"431465000";"2144600";"3297";"3208.0"
"432549000";"2214500";"3296";"3216.0"
"433629000";"2214500";"3297";"3224.3"
"434707000";"2214500";"3296";"3232.3"
"436048000";"2214500";"3296";"3241.0"
"437127000";"2214500";"3296";"3248.9"
"438208000";"2214500";"3296";"3257.2"
"439287000";"2214500";"3296";"3265.2"
"440366000";"2231100";"3296";"3273.5"
"441714000";"2231100";"3296";"3282.2"
"442800000";"2231100";"3296";"3290.2"
"443879000";"2231100";"3296";"3298.5"
"444958000";"2231100";"3296";"3306.5"
"446037000";"2231100";"3297";"3314.8"
"447380000";"2142900";"3297";"3323.1"
"448459000";"2142900";"3297";"3331.1"
"449538000";"2142900";"3297";"3339.4"
"450617000";"2142900";"3297";"3347.4"
"451696000";"2142900";"3296";"3355.7"
"453044000";"2142900";"3296";"3364.0"
"454123000";"2142900";"3296";"3372.3"
"455203000";"2214700";"3296";"3380.3"
"456283000";"2214700";"3296";"3388.6"
"457361000";"2214700";"3296";"3396.6"
"458703000";"2214700";"3296";"3406.8"
"459783000";"2214700";"3296";"3414.8"
"460862000";"2214700";"3296";"3423.1"
"461942000";"2282000";"3296";"3431.0"
"463028000";"2282000";"3296";"3439.4"
"464370000";"2282000";"3297";"3448.1"
"465450000";"2282000";"3297";"3456.0"
"466529000";"2282000";"3297";"3464.4"
"467609000";"2282000";"3297";"3472.3"
"468687000";"2282000";"3296";"3480.3"
"470029000";"2170600";"3296";"3489.0"
"471108000";"2170600";"3296";"3496.9"
"472187000";"2170600";"3296";"3505.3"
"473271000";"2170600";"3296";"3513.2"
"474350000";"2170600";"3296";"3521.2"
"475693000";"2170600";"3297";"3529.9"
"476772000";"2170600";"3297";"3537.8"
"477852000";"2214900";"3297";"3546.2"
"478932000";"2214900";"3297";"3554.1"
"480012000";"2214900";"3296";"3562.4"
"481353000";"2214900";"3297";"3571.1"
"482438000";"2214900";"3296";"3579.1"
"483523000";"2214900";"3296";"3587.4"
"484601000";"2227200";"3296";"3595.8"
"485681000";"2227200";"3296";"3603.7"
"487023000";"2227200";"3296";"3612.4"
"488102000";"2227200";"3296";"3620.4"
"489182000";"2227200";"3296";"3628.7"
"490261000";"2227200";"3296";"3636.6"
"491341000";"2227200";"3296";"3645.0"
"492688000";"2156300";"3297";"3653.3"
"493768000";"2156300";"3297";"3661.3"
"494847000";"2156300";"3297";"3669.6"
"495926000";"2156300";"3297";"3677.5"
"497006000";"2156300";"3297";"3685.9"
"498348000";"2156300";"3297";"3694.2"
"499427000";"2156300";"3297";"3702.5"
"500506000";"2216300";"3296";"3710.5"
"501585000";"2216300";"3296";"3718.8"
"502670000";"2216300";"3296";"3727.1"
"504012000";"2216300";"3296";"3735.5"
"505091000";"2216300";"3296";"3743.8"
"506170000";"2216300";"3296";"3751.8"
"507249000";"2229300";"3297";"3760.1"
"508328000";"2229300";"3297";"3768.0"
"509669000";"2229300";"3297";"3776.4"
"510749000";"2229300";"3296";"3784.7"
"511828000";"2229300";"3297";"3792.6"
"512912000";"2229300";"3297";"3801.0"
"513992000";"2229300";"3297";"3808.9"
"515334000";"2142500";"3297";"3817.2"
"516413000";"2142500";"3297";"3825.6"
"517492000";"2142500";"3297";"3833.9"
"518571000";"2142500";"3297";"3841.9"
"519650000";"2142500";"3297";"3850.2"
"520992000";"2142500";"3297";"3860.0"
"522071000";"2299800";"3297";"3868.4"
"523156000";"2299800";"3297";"3876.3"
"524235000";"2299800";"3297";"3884.7"
"525319000";"2299800";"3297";"3892.6"
"526661000";"2299800";"3297";"3901.3"
"527741000";"2299800";"3297";"3909.3"
"528820000";"2299800";"3296";"3917.6"
